inst_id,name,city,district,org_type,inst_kind,address,phone,website,approved_capacity,enrolled,staff_count,teacher_count,status,child_service,data_sources
KE0B54987A6,新北市私立新華德幼兒園,新北市,汐止區,私立,獨立幼兒園,建成路150號1、2樓,(02)86918925,,43,,,,,無,官方主檔
K5305A3526D,新北市私立新豐幼兒園,新北市,汐止區,私立,獨立幼兒園,新昌路18號1樓,(02)26485110,,60,,,,,無,官方主檔
K633E46997A,新北市私立書樂幼兒園,新北市,汐止區,私立,獨立幼兒園,康寧街619號1樓、2樓、3樓,(02)26957325,http://sula.topschool.tw/,90,,,,,無,官方主檔
KB441CF368C,新北市私立曼哈頓幼兒園,新北市,汐止區,私立,獨立幼兒園,康寧街61巷1號1、2樓,(02)26956685,,300,,,,,有，人數：52,官方主檔
KDF89A14750,新北市私立柏克力幼兒園,新北市,汐止區,私立,獨立幼兒園,福德一路151號、153號1樓、2樓及159巷3號1樓,(02)26943373,www.berkeleybkg.com,66,,,,,無,官方主檔
KA374EB96A3,新北市私立汐止一二三幼兒園,新北市,汐止區,私立,獨立幼兒園,連興街46號2樓、48號1、2樓,(02)26478111,,66,,,,,無,官方主檔
K46712F5128,新北市私立汐止名人幼兒園,新北市,汐止區,私立,獨立幼兒園,大同路2段240之1號1樓、240號2樓之3,(02)26497979,http://min-ren.topschool.com.tw/,50,,,,,無,官方主檔
K2A71FFD12D,新北市私立汐止皇家幼兒園,新北市,汐止區,私立,獨立幼兒園,新台五路一段79號之3,(02)26989288,,200,,,,,無,官方主檔
KB9005B2261,新北市私立神奇小子幼兒園,新北市,汐止區,私立,獨立幼兒園,建成路39號2樓之2,(02)26485386,http://whizkids.topschool.com.tw/,86,,,,,無,官方主檔
KB26C687A03,新北市私立立強幼兒園,新北市,汐止區,私立,獨立幼兒園,民族三街56號,(02)26955050,,60,,,,,無,官方主檔
KABC681F8FD,新北市私立立德幼兒園,新北市,汐止區,私立,獨立幼兒園,中興路86之1號1、2樓,(02)86915908,,135,,,,,有，人數：60,官方主檔
K8909142C33,新北市私立童圓幼兒園,新北市,汐止區,私立,獨立幼兒園,民族二街14號及16號1、2、3樓,(02)26958510,,46,,,,,無,官方主檔
K9CC60AB705,新北市私立維格爾幼兒園,新北市,汐止區,私立,獨立幼兒園,新興路3號3樓之1,(02)26499968,,60,,,,,無,官方主檔
KD9231FC3BE,新北市私立維格爾欣悅幼兒園,新北市,汐止區,私立,獨立幼兒園,工建路358號,(02)26498369,,76,,,,,無,官方主檔
KD5621C9DBF,新北市私立聯合幼兒園,新北市,汐止區,私立,獨立幼兒園,翠峰街2巷2號1樓,(02)26424215,,120,,,,,無,官方主檔
K4D359D6DC5,新北市私立芝蔴城幼兒園,新北市,汐止區,私立,獨立幼兒園,新台五路2段150號1.2樓,(02)26478689,http://blog xuit e net/bowjinn.8689,45,,,,,無,官方主檔
K26C62B646B,新北市私立花仙子幼兒園,新北市,汐止區,私立,獨立幼兒園,康寧街445-1號1樓、445-2號1樓、445-3號1樓,(02)26923933,,75,,,,,無,官方主檔
K5F60D12C04,新北市私立華慶幼兒園,新北市,汐止區,私立,獨立幼兒園,忠孝東路447號1~2樓、449號1~2樓,(02)86488923,www.hwachin.hinet.net,120,,,,,有，人數：21,官方主檔
KCE717F4AAF,新北市私立華興幼兒園,新北市,汐止區,私立,獨立幼兒園,樟樹二路112號1、2樓,(02)26477106,,47,,,,,無,官方主檔
KC5AFE77BB8,新北市私立超群幼兒園,新北市,汐止區,私立,獨立幼兒園,民權街二段81巷3.5號1樓,(02)26405923,http//kid.rfes.tpc.edu.tw/~k200179,60,,,,,無,官方主檔
K891B780F18,新北市私立青山幼兒園,新北市,汐止區,私立,獨立幼兒園,青山路8號1樓、2樓,(02)26416711,,70,,,,,無,官方主檔
K3439F4EB72,新北市立青山國民中小學附設幼兒園,新北市,汐止區,公立,國小附設幼兒園,莊敬街33號,(02)26917875#289,http://www.csjhs.ntpc.edu.tw/default.asp,120,,,,,無,官方主檔
K7823098811,財團法人福智文教基金會附設新北市澄心職場互助教保服務中心,新北市,汐止區,私立,職場互助教保服務中心,新台五路一段95號4樓,(02)77516775,,60,,,,,無,官方主檔
K14C1401C0B,新北市泰山區同榮國民小學附設幼兒園,新北市,泰山區,公立,國小附設幼兒園,公園路33號,(02)22968551#150,http://www.tres.ntpc.edu.tw/,212,,,,,無,官方主檔
K3DAC1ACFA3,新北市泰山區明志國民小學附設幼兒園,新北市,泰山區,公立,國小附設幼兒園,新生路2號,(02)29061133#69,https://class.tn.edu.tw/modules/tad_web/index.php?WebID=14983,196,,,,,無,官方主檔
K3060153EB2,新北市泰山區泰山國民小學附設幼兒園,新北市,泰山區,公立,國小附設幼兒園,泰林路二段255號,(02)2909-8842#180,http://nas2.tses.ntpc.edu.tw/joomlaCMS/,272,,,,,無,官方主檔
K4DC7C1A131,新北市私立及幼幼兒園,新北市,泰山區,私立,獨立幼兒園,仁愛路6巷7弄9號1、2樓,(02)29098116,,59,,,,,無,官方主檔
KB72613A094,新北市私立喬安幼兒園,新北市,泰山區,私立,獨立幼兒園,明志路三段142巷8號3樓之1號,(02)22091680,,80,,,,,無,官方主檔
K0E4029B1F7,新北市私立夢不落幼兒園,新北市,泰山區,私立,獨立幼兒園,信華三街61號,(02)22972318,,267,,,,,無,官方主檔
KDBD51DBE1F,新北市私立心翔幼兒園,新北市,泰山區,私立,獨立幼兒園,辭修路10之11號1樓,(02)85312604,,31,,,,,無,官方主檔
K0A63E0AFF0,新北市私立新仁愛幼兒園,新北市,泰山區,私立,獨立幼兒園,福興二街37號1樓,(02)29097007,,73,,,,,無,官方主檔
KF3DC4D1961,新北市私立晴幼幼兒園,新北市,泰山區,私立,獨立幼兒園,明志路2段273巷5弄20號,(02)22963690,,36,,,,,無,官方主檔
K63DD95C793,新北市私立比佛利幼兒園,新北市,泰山區,私立,獨立幼兒園,仁德路97巷2號1、2樓及105號1、2樓,(02)29090433,,71,,,,,有，人數：8,官方主檔
K0686666129,新北市私立比陽幼兒園,新北市,泰山區,私立,獨立幼兒園,仁德路67號1、2樓,(02)22971489,,28,,,,,無,官方主檔
KF2E1CAF9A3,新北市私立泰山慈惠幼兒園,新北市,泰山區,私立,獨立幼兒園,明志路3段454巷4號、6號,(02)29013352,thks.myweb.hinet.net,90,,,,,無,官方主檔
K9E7EB25C01,新北市私立育榕幼兒園,新北市,泰山區,私立,獨立幼兒園,泰林路2段261號1樓,(02)22974046,,29,,,,,無,官方主檔
KED1BC1A557,新北市私立華菂幼兒園,新北市,泰山區,私立,獨立幼兒園,民生路20、22號,(02)22976871,,309,,,,,無,官方主檔
K4546D8B7F5,新北市私立青樺幼兒園,新北市,泰山區,私立,獨立幼兒園,民生路17巷27、29號,(02)22963681,新北市泰山民生路17巷27_29號,60,,,,,無,官方主檔
KA91F333515,新北市立泰山國民中學附設幼兒園,新北市,泰山區,公立,國中附設幼兒園,泰林路二段498號,(02)22962519#171,http://kid.jgps.ntpc.edu.tw/amy/index.html,60,,,,,無,官方主檔
K944DF7E8CA,新北市立泰山幼兒園,新北市,泰山區,公立,獨立幼兒園,公園路52號1樓及2樓,(02)29099948#205,http://daycare.ntpc.edu.tw/web/taishan/,121,,,,,無,官方主檔
K5C43DFA264,新北市立泰山幼兒園明志分班,新北市,泰山區,公立,獨立幼兒園,明志路二段426號3樓,(02)29062927,,57,,,,,無,官方主檔
K7CC78D6EA1,新北市立泰山幼兒園貴和分班,新北市,泰山區,公立,獨立幼兒園,明志路三段365號2樓,(02)29025378,http://www.daycare-taishan.ntpc.gov.tw/web/Home?command=display&page=flash,48,,,,,無,官方主檔
K8CB8756930,財團法人天主教瑪利亞方濟各傳教女修會附設新北市私立曉明幼兒園,新北市,泰山區,私立,法人公司附設幼兒園,應化街6巷5號,(02)29065374,,133,,,,,無,官方主檔
K52179208AA,財團法人臺灣省天主教道明傳教修女會附設新北市私立道明幼兒園,新北市,泰山區,私立,法人公司附設幼兒園,明志路三段295號,(02)29062234,https://hocom.tw/web/Home/index?key=176009701759,90,,,,,無,官方主檔
KABE3E7917B,台灣基督長老教會淡江學校財團法人新北市私立淡江高級中學附設新北市私立純德幼兒園,新北市,淡水區,私立,高中職大專附設幼兒園,真理街26號,(02)26212805,www.tksh.tpc.edu.tw/kid,180,,,,,無,官方主檔
K0E4D879E24,新北市崁頂非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市,淡水區,非營利,獨立幼兒園,新市三路一段231號,(02)28059021,,272,,,,,無,官方主檔＋決算報告
K08BBD60ECB,新北市淡水區中泰國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,北勢子5號,(02)28012033#107,http://www.ctps.ntpc.edu.tw/ylcommon/search02.asp?id={613BBF88-CB71-45A1-8FC2-1BA769734D93},30,,,,,無,官方主檔
K0C93BA492D,新北市淡水區坪頂國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,小坪頂18號,(02)86263105#14,http://www.pdes.ntpc.edu.tw/,30,,,,,無,官方主檔
K3930F56F4A,新北市淡水區天生國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,淡海路72巷26號,(02)28052695#852,http://www.tisnes.ntpc.edu.tw/default.asp,76,,,,,無,官方主檔
K3FA81E4EBB,新北市淡水區屯山國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,淡金路5段111號,(02)28012591#850,https://sites.google.com/view/tunshankids/%E9%A6%96%E9%A0%81,60,,,,,無,官方主檔
K1363E201D7,新北市淡水區文化國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,真理街6號1樓,(02)26212031#871,http://tw.class.uschoolnet.com/class/?csid=css000000225276,106,,,,,無,官方主檔
KD26A22DE5F,新北市淡水區新市國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,中山北路2段200號1樓,(02)26262141#860,,90,,,,,無,官方主檔
K9B792BE30A,新北市淡水區新興國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,新興街123號,(02)26203646#851,https://www.shes.ntpc.edu.tw/p/412-1000-106.php,106,,,,,無,官方主檔
K621AEB0871,新北市淡水區水源國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,北新路2段15號,(02)26211347#14,http://hyeskg.uclass.com.tw,30,,,,,無,官方主檔
KA97F9F62E8,新北市淡水區淡水國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,中山路160號,(02)26212755#140,http://www131.tsps.ntpc.edu.tw/eweb/index.php?home=ew00000000045,90,,,,,無,官方主檔
KD867063B12,新北市淡水區竹圍國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,中正東路2段145號,(02)28091475#76,https://www.cwps.ntpc.edu.tw/,90,,,,,無,官方主檔
K62F265CDFB,新北市淡水區育英國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,埤頭14號,(02)26214390#114,新北市淡水區埤島里14號,60,,,,,無,官方主檔
K76B8BD0EFC,新北市淡水區興仁國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,興仁路101巷10號,(02)26262151#無,,60,,,,,無,官方主檔
KE43539E428,新北市淡水區鄧公國民小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,學府路99號,(02)26297121#160,http://www.dkes.ntpc.edu.tw/,60,,,,,無,官方主檔
K78C0A96435,新北市淡海非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市,淡水區,非營利,獨立幼兒園,崁頂三路1號,(02)28053855,http://www.3-3life.org.tw/index.php?m=Yzy&a=yList&eId=85,182,143,23,17,,無,官方主檔＋決算報告
K57E0F6642F,新北市私立卓越幼兒園,新北市,淡水區,私立,獨立幼兒園,水源街1段157號3樓,(02)26295859,,40,,,,,無,官方主檔
KC384DA5B97,新北市私立博士兒幼兒園,新北市,淡水區,私立,獨立幼兒園,沙崙路151巷12弄9號1樓,(02)28053239,,28,,,,,,官方主檔
K4621DE9834,新北市私立可爾威德幼兒園,新北市,淡水區,私立,獨立幼兒園,中正東路35巷11號,(02)26221700,,59,,,,,無,官方主檔
KC768B03DD9,新北市私立吉的堡北馨園幼兒園,新北市,淡水區,私立,獨立幼兒園,北新路92號1樓、92號2樓、92號2樓之1,(02)86314518,,88,,,,,無,官方主檔
K64B6ABAF2E,新北市私立吾米幼兒園,新北市,淡水區,私立,獨立幼兒園,後洲路一段111號,(02)28057988,https://www.warm-me.com.tw/,320,,,,,無,官方主檔
K85389AE7EC,新北市私立唯寶幼兒園,新北市,淡水區,私立,獨立幼兒園,沙崙路131巷13弄2號1樓、131巷11號1樓,(02)28053765,,45,,,,,無,官方主檔
K05B4CAFC73,新北市私立啟蒙幼兒園,新北市,淡水區,私立,獨立幼兒園,新生街90巷2號1樓、2之1號1~2樓,(02)26204411,,66,,,,,無,官方主檔
K3F182E0DCF,新北市私立國花幼兒園,新北市,淡水區,私立,獨立幼兒園,"新生街51巷31弄1,3,5,7,9,11號",(02)26220315,http://www.kuohwa.org,166,,,,,無,官方主檔
KDF39AA287C,新北市私立小親親幼兒園,新北市,淡水區,私立,獨立幼兒園,民生路124巷11弄3號1~2樓、5號1~2樓,(02)28097113,,78,,,,,無,官方主檔
K8327364D70,新北市私立快樂家族幼兒園,新北市,淡水區,私立,獨立幼兒園,八勢一街40號1樓、2樓,(02)28085878,,45,,,,,無,官方主檔
KE440994141,新北市私立快樂小熊幼兒園,新北市,淡水區,私立,獨立幼兒園,中山北路1段247巷54號1樓、2樓及56號1樓、2樓,(02)26235611,,60,,,,,有，人數：20,官方主檔
KD66EA6A9D4,新北市私立悅慧幼兒園,新北市,淡水區,私立,獨立幼兒園,新春街10巷2號1至2樓、10巷1號1樓,(02)26283153,,72,,,,,無,官方主檔
KDDB45A9DE4,新北市私立愛丁堡探索幼兒園,新北市,淡水區,私立,獨立幼兒園,崁頂15-11號,(02)26291122,,166,,,,,無,官方主檔
KCBD9B035AF,新北市私立愛家幼兒園,新北市,淡水區,私立,獨立幼兒園,新興街9號1樓、11號1樓、13號1樓,(02)86311045,,50,,,,,無,官方主檔
K2BCE31C128,新北市私立普登幼兒園,新北市,淡水區,私立,獨立幼兒園,中山北路一段151號2樓,(02)26236585,新北市淡水區中山北路一段151號2樓,42,,,,,無,官方主檔
K9B5477BEEB,新北市私立智晶幼兒園,新北市,淡水區,私立,獨立幼兒園,學府路113號2樓,(02)26263915,,46,,,,,有，人數：11,官方主檔
KA23651445F,新北市私立松林幼兒園,新北市,淡水區,私立,獨立幼兒園,中山北路二段189巷100號1樓,(02)2622-5564,,80,,,,,無,官方主檔
KB05A1332C8,新北市私立樂樂童年幼兒園,新北市,淡水區,私立,獨立幼兒園,新市一路3段101巷1號1、2、3樓,(02)26262958,,241,,,,,無,官方主檔
KCA5B6770CD,新北市私立歡樂寶貝熊幼兒園,新北市,淡水區,私立,獨立幼兒園,民權路73號1樓(門牌合併含73號1樓、75號2樓),(02)26241218,,55,,,,,無,官方主檔
K5B15B47F08,新北市私立淡水啟文幼兒園,新北市,淡水區,私立,獨立幼兒園,北新路188號1、2樓,(02)26216505,,46,,,,,無,官方主檔
K31CD382AC4,新北市私立淡水新興幼兒園,新北市,淡水區,私立,獨立幼兒園,新興街43號1樓及夾層,(02)26294887,,90,,,,,無,官方主檔
K9B358757F7,新北市私立淡水松柏幼兒園,新北市,淡水區,私立,獨立幼兒園,新春街172號1樓至2樓及180號2樓、2樓之1、2樓之2、2樓之3、2樓之7,(02)26264253,,152,,,,,無,官方主檔
K2FCDEF9B29,新北市私立溫斯頓幼兒園,新北市,淡水區,私立,獨立幼兒園,民權路187巷40號1樓,(02)88093528,,139,,,,,無,官方主檔
KD8AED27668,新北市私立漢斯堡國際幼兒園,新北市,淡水區,私立,獨立幼兒園,商工路186巷17號1、2樓,(02)26225627,,57,,,,,無,官方主檔
K0DFFED1F2E,新北市私立紅樹林幼兒園,新北市,淡水區,私立,獨立幼兒園,中正東路二段7號1至3樓,(02)28090930,,171,,,,,無,官方主檔
K060A84D77C,新北市私立育碩幼兒園,新北市,淡水區,私立,獨立幼兒園,自強路309之1號1樓、309號2樓,(02)28082746,,52,,,,,無,官方主檔
KA7CBBDD382,新北市私立臻寶園幼兒園,新北市,淡水區,私立,獨立幼兒園,大義街29巷7號1樓、9號1樓、11號1樓、13號1樓,(02)26281889,,42,,,,,無,官方主檔
K7F8AC01792,新北市私立英格麗幼兒園,新北市,淡水區,私立,獨立幼兒園,自強路110號1、2樓,(02)28098640,,45,,,,,無,官方主檔
KE17CCF549A,新北市私立菁英幼兒園,新北市,淡水區,私立,獨立幼兒園,大忠街75號2樓、77號2樓,(02)26259491#2,,40,,,,,無,官方主檔
KC81DAD6B09,新北市私立萊恩得幼兒園,新北市,淡水區,私立,獨立幼兒園,民權路181巷7、9、11、13、15號1樓,(02)28082839,,65,,,,,無,官方主檔
KE1A3F10744,新北市私立萬甲田幼兒園,新北市,淡水區,私立,獨立幼兒園,新市一路3段101巷16弄1號1樓,(02)26269676,http://kids.blogkids.net/,50,,,,,無,官方主檔
K452C5BA6FA,新北市私立蘋果苑藝術幼兒園,新北市,淡水區,私立,獨立幼兒園,新興街116號,(02)26260025,,60,,,,,無,官方主檔
KE11E00FE01,新北市私立雨果幼兒園,新北市,淡水區,私立,獨立幼兒園,水源街1段124號2樓,(02)26238523#330,,34,,,,,無,官方主檔
K43DF739FA7,新北市立忠山實驗小學附設幼兒園,新北市,淡水區,公立,國小附設幼兒園,行忠路899號一樓,(02)26216139#850,,30,,,,,無,官方主檔
K85A255B132,新北市立淡水國民中學附設幼兒園,新北市,淡水區,公立,國中附設幼兒園,真理街10號,(02)26212758#27,http://www.tsjh.ntpc.edu.tw/,120,,,,,無,官方主檔
KED4821E541,新北市立淡水幼兒園,新北市,淡水區,公立,獨立幼兒園,中山北路1段158號1樓,(02)26203130#35,http://daycare.ntpc.edu.tw/web/tamsui/,128,,,,,無,官方主檔
K861C26DF38,新北市立淡水幼兒園竹圍分班,新北市,淡水區,公立,獨立幼兒園,民生路27號1、2、3樓,(02)28097563#11,http://www.daycare-tamsui.ntpc.gov.tw,106,,,,,無,官方主檔
K7DA16402A8,經濟部台灣自來水公司第一區管理處職場互助教保服務中心(委託財團法人三之三生命教育基金會辦理),新北市,淡水區,私立,職場互助教保服務中心,淡金路一段497號,(02)26221690,http://www.3-3life.org.tw/index.php?m=Yzy&a=msList&eId=72&sId=12,40,,,,,無,官方主檔
K8AE1BDB884,財團法人新北市私立一信幼兒園,新北市,淡水區,私立,獨立幼兒園,中正路一段63巷9號,(02)28055681,http://yi-shinkids.topschool.com.tw,180,,,,,無,官方主檔
KD21D0EF52B,新北市深坑區深坑國民小學附設幼兒園,新北市,深坑區,公立,國小附設幼兒園,文化街45號,(02)26624675#272,https://sites.google.com/view/shenkengfuyo,136,,,,,無,官方主檔
K2A2AFADD23,新北市私立新象幼兒園,新北市,深坑區,私立,獨立幼兒園,埔新街58巷11號1、2樓,(02)26625189,,70,,,,,無,官方主檔
K27A23C7F98,新北市私立春福幼兒園,新北市,深坑區,私立,獨立幼兒園,"文化街10號1樓,2樓",(02)26645627,,44,,,,,無,官方主檔
KE74A3F19B6,新北市私立深緣幼兒園,新北市,深坑區,私立,獨立幼兒園,平埔街5巷12號1樓及9巷9號1樓,(02)26624238,,45,,,,,無,官方主檔
K71A565FFBC,新北市立深坑國民中學附設幼兒園,新北市,深坑區,公立,國中附設幼兒園,文化街41號,(02)26621455#38,https://www.skjh.ntpc.edu.tw/p/426-1000-16.php,30,,,,,無,官方主檔
KD931B56BE2,新北市立深坑幼兒園,新北市,深坑區,公立,獨立幼兒園,平埔街5巷1號,(02)26648030#234,http://daycare.ntpc.edu.tw/web/shenkeng/,69,,,,,無,官方主檔
K1D83AD5B82,新北市立深坑幼兒園土庫分班,新北市,深坑區,公立,獨立幼兒園,北深路1段83巷8弄36號1樓,(02)26641773,http://www.daycare-shenkeng.ntpc.gov.tw,30,,,,,無,官方主檔
KB8DA77D73E,新北市立德拉楠民族實驗小學附設幼兒園,新北市,烏來區,公立,國小附設幼兒園,李茂岸56號,(02)26616124#501,http://www.fses.tpc.edu.tw/dyna/menu/index.php?account=grade0,30,,,,,無,官方主檔
KFFB5992E63,新北市立烏來國民中小學附設幼兒園,新北市,烏來區,公立,國小附設幼兒園,啦卡路5號,(02)26616482#60,https://www.facebook.com/Ulay.xo,60,,,,,無,官方主檔
K2A5FEBAD1B,新北市立烏來幼兒園,新北市,烏來區,公立,獨立幼兒園,環山路82巷98號,(02)26616101,https://sites.google.com/apps.ntpc.edu.tw/ulaypqwasanbiru/%E9%A6%96%E9%A0%81,45,,,,,無,官方主檔
K06EF4D50BD,新北市瑞芳區九份國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,崙頂路145號,(02)24972263#28,http://www.jfes.ntpc.edu.tw,30,,,,,無,官方主檔
K7CEC275024,新北市瑞芳區吉慶國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,大埔路95號,(02)24576405#652,http://www.facebook.com/kidscces2013,60,,,,,無,官方主檔
KE0A7510512,新北市瑞芳區濂洞國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,洞頂路101巷80號,(02)24961330#21,,15,,,,,無,官方主檔
KC8F115E4D0,新北市瑞芳區瑞亭國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,四腳亭埔路23號,(02)24971726#205,https://www.facebook.com/%E6%96%B0%E5%8C%97%E5%B8%82%E7%91%9E%E8%8A%B3%E5%8D%80%E7%91%9E%E4%BA%AD%E5,45,,,,,無,官方主檔
K30AAE942B5,新北市瑞芳區瑞柑國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,明燈路1段18巷13號,(02)24971009#31,,30,,,,,無,官方主檔
KA2B38A5F4E,新北市瑞芳區瑞濱國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,瑞濱路34號,(02)24978184#141,https://www.facebook.com/amis24978184,60,,,,,無,官方主檔
KFF92A1F371,新北市瑞芳區瑞芳國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,中山路2號,(02)24972058#150,http://www.rfes.ntpc.edu.tw,120,,,,,無,官方主檔
KB4DA44137A,新北市瑞芳區瑞芳國民小學附設幼兒園東和分班,新北市,瑞芳區,公立,國小附設幼兒園,中山路48之10號,(02)24979941#26,https://reurl.cc/Emyelk,38,,,,,無,官方主檔
K7A80AAA84F,新北市瑞芳區瑞芳國民小學附設幼兒園爪峰分班,新北市,瑞芳區,公立,國小附設幼兒園,三爪子坑路66之6號,(02)24972058#156,新北市瑞芳區爪峰里5鄰三爪子坑路66之6號,38,,,,,無,官方主檔
K49C5DA6D8B,新北市瑞芳區瓜山國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,五號路306號,(02)24962036#207,https://www.gsps.ntpc.edu.tw/,15,,,,,無,官方主檔
K891CD5B22B,新北市瑞芳區義方國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,逢甲路360號,(02)24970922,https://sites.google.com/a/jfps.ntpc.edu.tw/preschool/,30,,,,,無,官方主檔
K6319A9127F,新北市瑞芳區鼻頭國民小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,鼻頭路99號,(02)24911571#18,,15,,,,,無,官方主檔
K84AF9284F3,新北市私立星星幼兒園,新北市,瑞芳區,私立,獨立幼兒園,三爪子坑路國中新村18號、18之1號,(02)24976716,http://starkids.topschool.com.tw/,91,,,,,無,官方主檔
K24F6B5BE38,新北市私立樺興幼兒園,新北市,瑞芳區,私立,獨立幼兒園,瑞芳街21之1號1樓,(02)24969246,,60,,,,,無,官方主檔
KE629DEEF66,新北市私立米其幼兒園,新北市,瑞芳區,私立,獨立幼兒園,明燈路3段50巷14號1樓、16號1樓,(02)24973008,,47,,,,,有，人數：7,官方主檔
KA689FA0DE2,新北市私立育格幼兒園,新北市,瑞芳區,私立,獨立幼兒園,大埔路國宅新村30之1號1-2樓,(02)24584583,http://www.eaglepreschool.com.tw,105,,,,,有，人數：15,官方主檔
K35C1CF2B25,新北市私立金幼聲幼兒園,新北市,瑞芳區,私立,獨立幼兒園,大埔路吉慶公園城4號1樓、2樓、6號1樓,(02)24571988,,49,,,,,,官方主檔
K263933E0C5,新北市立猴硐—蒙特梭利實驗小學附設幼兒園,新北市,瑞芳區,公立,國小附設幼兒園,九芎橋路69-1號,(02)24960450#120,http://www.htes.tpc.edu.tw/kindergarten/index.html,23,,,,,無,官方主檔
KE1AB6E7B2B,新北市立瑞芳國民中學附設幼兒園,新北市,瑞芳區,公立,國中附設幼兒園,三爪子坑路1號,(02)24972145#280,https://www.facebook.com/profile.php?id=100064001857327,60,,,,,無,官方主檔
K82A6137376,新北市石碇區和平國民小學附設幼兒園,新北市,石碇區,公立,國小附設幼兒園,楓子林32之1號,(02)26631990,,45,,,,,無,官方主檔
K0936B684DA,新北市石碇區永定國民小學附設幼兒園,新北市,石碇區,公立,國小附設幼兒園,靜安路1段245號1樓,(02)26631288#24,https://sites.google.com/site/yongdingpreschool/,15,,,,,無,官方主檔
KD0209C159D,新北市石碇區石碇國民小學附設幼兒園,新北市,石碇區,公立,國小附設幼兒園,石碇西街15號,(02)26631244#21,http://www.stes.ntpc.edu.tw/,30,,,,,無,官方主檔
KFD21B87759,新北市石門區乾華國民小學附設幼兒園,新北市,石門區,公立,國小附設幼兒園,阿里荖33-1號1樓、2樓,(02)26381503,,15,,,,,無,官方主檔
K0076702F36,新北市石門區石門國民小學附設幼兒園,新北市,石門區,公立,國小附設幼兒園,中央路9號,(02)26381263#51,http://www.smes.ntpc.edu.tw,60,,,,,無,官方主檔
K8B239284D4,新北市立老梅實驗小學附設幼兒園,新北市,石門區,公立,國小附設幼兒園,老梅路10號,(02)26381258#28,,30,,,,,無,官方主檔
K57BEDBE6A7,新北市私立大鵬幼兒園,新北市,萬里區,私立,獨立幼兒園,萬里加投70之3號1、2樓,(02)24980811,,216,,,,,無,官方主檔
KEF65809F4C,新北市私立天心幼兒園,新北市,萬里區,私立,獨立幼兒園,瑪鋉下街17號1、2樓,(02)24922742,tian.shin2742@gmail.com,50,,,,,無,官方主檔
K251EE6A0AD,新北市立萬里幼兒園,新北市,萬里區,公立,獨立幼兒園,瑪鋉路221號2樓,(02)24921670,https://wanlipreschool.blogspot.com/,105,,,,,無,官方主檔
K14C78FA8D9,新北市萬里區大坪國民小學附設幼兒園,新北市,萬里區,公立,國小附設幼兒園,大坪路1號,(02)24929461#71,http://dpkg.weebly.com/,30,,,,,無,官方主檔
K981605D417,新北市萬里區大鵬國民小學附設幼兒園,新北市,萬里區,公立,國小附設幼兒園,萬里加投14號,(02)24988131#37,,30,,,,,無,官方主檔
K96322E6030,新北市萬里區萬里國民小學附設幼兒園,新北市,萬里區,公立,國小附設幼兒園,瑪鋉路18號,(02)24922034#60,https://www.wlps.ntpc.edu.tw/index.php,106,,,,,無,官方主檔
KAA88BE61B3,新北市萬里區野柳國民小學附設幼兒園,新北市,萬里區,公立,國小附設幼兒園,港東路167號,(02)24922512#18,https://sites.google.com/a/ylps.ntpc.edu.tw/yelu18/,30,,,,,無,官方主檔
KD6C04E90BE,功學社教育用品股份有限公司附設新北市私立燕翔幼兒園,新北市,蘆洲區,私立,法人公司附設幼兒園,中山二路162之1號,(02)22820818#7430,,130,,,,,無,官方主檔
K022AC3A411,寶寶潛能開發股份有限公司附設新北市私立奇異鳥蘆洲幼兒園,新北市,蘆洲區,私立,法人公司附設幼兒園,中正路373號1、2樓,(02)82855656,新北市蘆洲區中正路373號1.2樓,160,,,,,無,官方主檔
